,class,address
7815,4.463,/home/sanchit/Desktop/app/Selfie-dataset/images/10013292_534049796712974_1105615434_a.jpg
278,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/340_XIAOMI-PROCOFONE-F1_M.jpg
36269,4.522,/home/sanchit/Desktop/app/Selfie-dataset/images/1596709_624280117650342_1016133627_a.jpg
24462,4.411,/home/sanchit/Desktop/app/Selfie-dataset/images/10261301_1383939365183939_260448509_a.jpg
143,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/304_SAMSUNG-GALAXY-J7_F.jpg
531,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG_20200220_163838.jpg
388,3,/home/sanchit/Desktop/app/manual_dataset/2/Screenshot_2020-06-15-00-56-10-504_com.whatsapp.jpg
3757,4.864,/home/sanchit/Desktop/app/Selfie-dataset/images/10011279_1491132887776419_753063327_a.jpg
46804,4.433,/home/sanchit/Desktop/app/Selfie-dataset/images/f6da336634f811e3b88822000a9f1947_6.jpg
630,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00068223.jpg
2980,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00090245.jpg
42589,3.314,/home/sanchit/Desktop/app/Selfie-dataset/images/926446_1474051489492643_2052915883_a.jpg
17311,5.761,/home/sanchit/Desktop/app/Selfie-dataset/images/10249148_748233771876005_1982507798_a.jpg
239,7,/home/sanchit/Desktop/app/menWomen/men/00000304.jpg
31277,4.787,/home/sanchit/Desktop/app/Selfie-dataset/images/1515874_1442137899360292_403004939_a.jpg
20711,3.945,/home/sanchit/Desktop/app/Selfie-dataset/images/10254115_1396801377264600_663931370_a.jpg
958,7,/home/sanchit/Desktop/app/menWomen/men/00001991.png
983,3.902,/home/sanchit/Desktop/app/Selfie-dataset/images/10005526_1451500628421148_1928698634_a.jpg
3681,3.765,/home/sanchit/Desktop/app/Selfie-dataset/images/10011262_683508978375174_1814923875_a.jpg
516,6,/home/sanchit/Desktop/app/menWomen/men/00001954.jpg
9707,4.444,/home/sanchit/Desktop/app/Selfie-dataset/images/10175207_1419614471630440_170659714_a.jpg
46484,3.49,/home/sanchit/Desktop/app/Selfie-dataset/images/929303_1414227525509491_592975794_a.jpg
18909,4.39,/home/sanchit/Desktop/app/Selfie-dataset/images/10251489_437331646410368_341617580_a.jpg
26940,4.38,/home/sanchit/Desktop/app/Selfie-dataset/images/1171758_673335359392717_1543363075_a.jpg
23856,4.365,/home/sanchit/Desktop/app/Selfie-dataset/images/10261195_389434804533042_1146022768_a.jpg
31294,4.765,/home/sanchit/Desktop/app/Selfie-dataset/images/1515878_632614503483911_89533109_a.jpg
15330,5.034,/home/sanchit/Desktop/app/Selfie-dataset/images/10246139_230833973790132_1080330839_a.jpg
33926,5.113,/home/sanchit/Desktop/app/Selfie-dataset/images/1527561_668470243219039_717466966_a.jpg
15137,5.889,/home/sanchit/Desktop/app/Selfie-dataset/images/10246123_1421382424783061_936753153_a.jpg
362,7,/home/sanchit/Desktop/app/menWomen/women/00001663.jpg
2521,4.981,/home/sanchit/Desktop/app/Selfie-dataset/images/10009424_549881655131206_551288182_a.jpg
729,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00002393.jpg
524,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20200526-WA0005.jpg
6339,3.912,/home/sanchit/Desktop/app/Selfie-dataset/images/10013043_674396222639116_1718552035_a.jpg
36368,6.038,/home/sanchit/Desktop/app/Selfie-dataset/images/1597216_287829268043426_1355412887_a.jpg
30530,3.723,/home/sanchit/Desktop/app/Selfie-dataset/images/1515266_638514769550912_267682817_a.jpg
29588,2.968,/home/sanchit/Desktop/app/Selfie-dataset/images/1515054_1438796859697625_1290286186_a.jpg
11821,3.619,/home/sanchit/Desktop/app/Selfie-dataset/images/10175378_226926794171157_649938312_a.jpg
45642,3.458,/home/sanchit/Desktop/app/Selfie-dataset/images/928507_1499689740252591_49639539_a.jpg
19631,4.427,/home/sanchit/Desktop/app/Selfie-dataset/images/10251541_1408990239370865_1929131869_a.jpg
45953,2.566,/home/sanchit/Desktop/app/Selfie-dataset/images/929061_1409554069313222_999326173_a.jpg
138,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00023021.jpg
11910,5.103,/home/sanchit/Desktop/app/Selfie-dataset/images/10175384_838959292785128_1305907558_a.jpg
7465,4.591,/home/sanchit/Desktop/app/Selfie-dataset/images/10013218_539050062878506_1272779991_a.jpg
597,2,/home/sanchit/Desktop/app/manual_dataset/2/Screenshot_2020-02-17-23-18-25-005_com.whatsapp.jpg
36585,5.032,/home/sanchit/Desktop/app/Selfie-dataset/images/1661212_233590396848758_1775236761_a.jpg
15939,4.711,/home/sanchit/Desktop/app/Selfie-dataset/images/10246188_719989488052689_401094190_a.jpg
33418,5.174,/home/sanchit/Desktop/app/Selfie-dataset/images/1516905_742072522491603_1811301218_a.jpg
258,1.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/293_NIKON-D3400-35MM_F.JPG
21076,3.453,/home/sanchit/Desktop/app/Selfie-dataset/images/10254156_1496424010579027_1009904025_a.jpg
766,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00036262.jpg
30256,4.199,/home/sanchit/Desktop/app/Selfie-dataset/images/1515208_739903389383849_430657434_a.jpg
39658,3.791,/home/sanchit/Desktop/app/Selfie-dataset/images/924333_1436802749897207_5126133_a.jpg
7185,4.479,/home/sanchit/Desktop/app/Selfie-dataset/images/10013176_224549237752844_1867770723_a.jpg
15319,4.054,/home/sanchit/Desktop/app/Selfie-dataset/images/10246138_1439179552991962_1732511017_a.jpg
24789,5.066,/home/sanchit/Desktop/app/Selfie-dataset/images/1168781_1439055816334115_896480268_a.jpg
32871,3.784,/home/sanchit/Desktop/app/Selfie-dataset/images/1516683_602093806541329_35158371_a.jpg
76,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/51_IPHONE-SE_F.jpg
805,7,/home/sanchit/Desktop/app/menWomen/men/00002183.jpg
2950,5.151,/home/sanchit/Desktop/app/Selfie-dataset/images/10009906_256016461244242_1127521381_a.jpg
31941,5.108,/home/sanchit/Desktop/app/Selfie-dataset/images/1516092_1407914639479619_1939565706_a.jpg
44149,5.293,/home/sanchit/Desktop/app/Selfie-dataset/images/927625_1422545877996905_1342384154_a.jpg
5552,6.042,/home/sanchit/Desktop/app/Selfie-dataset/images/10012536_772381746114111_860789532_a.jpg
44800,4.457,/home/sanchit/Desktop/app/Selfie-dataset/images/927938_607590239328353_1562775078_a.jpg
44345,4.922,/home/sanchit/Desktop/app/Selfie-dataset/images/927638_278240842352452_656602289_a.jpg
12638,5.016,/home/sanchit/Desktop/app/Selfie-dataset/images/10245928_687016981357464_419422296_a.jpg
4,7,/home/sanchit/Desktop/app/manual_dataset/5/IMG-20200630-WA0030.jpg
23749,5.684,/home/sanchit/Desktop/app/Selfie-dataset/images/10261172_1468136783403328_1556147346_a.jpg
29921,3.767,/home/sanchit/Desktop/app/Selfie-dataset/images/1515136_321706514621017_276318178_a.jpg
21772,5.129,/home/sanchit/Desktop/app/Selfie-dataset/images/10254228_1422864364633212_132538196_a.jpg
565,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00120892.jpg
446,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20201023-WA0032.jpg
10481,4.119,/home/sanchit/Desktop/app/Selfie-dataset/images/10175273_1409316999334833_1117532995_a.jpg
35442,2.802,/home/sanchit/Desktop/app/Selfie-dataset/images/1530876_1415392145388342_1682663819_a.jpg
13593,4.624,/home/sanchit/Desktop/app/Selfie-dataset/images/10246003_775197745838219_65023706_a.jpg
34431,4.259,/home/sanchit/Desktop/app/Selfie-dataset/images/1527742_1409860702614923_6920329_a.jpg
22907,4.371,/home/sanchit/Desktop/app/Selfie-dataset/images/10254355_1380289712252407_1532799078_a.jpg
1748,5.056,/home/sanchit/Desktop/app/Selfie-dataset/images/10009141_453838191413814_1702094691_a.jpg
267,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00032529.jpg
26487,3.658,/home/sanchit/Desktop/app/Selfie-dataset/images/1171238_724893377532712_424599218_a.jpg
515,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00014111.jpg
14005,4.038,/home/sanchit/Desktop/app/Selfie-dataset/images/10246035_1384451471796964_1689041263_a.jpg
353,3.86,/home/sanchit/Desktop/app/Selfie-dataset/images/10004315_630416460372840_139385718_a.jpg
1066,3.952,/home/sanchit/Desktop/app/Selfie-dataset/images/10005548_734810603229769_1576807678_a.jpg
17511,5.106,/home/sanchit/Desktop/app/Selfie-dataset/images/10249163_1492425304313575_99846616_a.jpg
27078,4.014,/home/sanchit/Desktop/app/Selfie-dataset/images/1171934_1424340597823276_1472856826_a.jpg
38218,3.976,/home/sanchit/Desktop/app/Selfie-dataset/images/1922213_1423815074536924_1827663324_a.jpg
36,7,/home/sanchit/Desktop/app/manual_dataset/5/FB_IMG_1536072158781.jpg
27345,4.333,/home/sanchit/Desktop/app/Selfie-dataset/images/1171997_430054237135594_1909492197_a.jpg
15755,3.882,/home/sanchit/Desktop/app/Selfie-dataset/images/10246173_1482173685348522_710672955_a.jpg
333,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20210106-WA0034.jpg
37316,3.179,/home/sanchit/Desktop/app/Selfie-dataset/images/1740661_286682304828101_2032755512_a.jpg
30753,4.352,/home/sanchit/Desktop/app/Selfie-dataset/images/1515712_286903008134441_1824189930_a.jpg
23446,3.922,/home/sanchit/Desktop/app/Selfie-dataset/images/10261113_257852274397813_609825228_a.jpg
46707,3.83,/home/sanchit/Desktop/app/Selfie-dataset/images/d47bdc38a4a211e385b4129aaf2121aa_6.jpg
23973,5.082,/home/sanchit/Desktop/app/Selfie-dataset/images/10261215_832725153408806_1664911713_a.jpg
41671,5.037,/home/sanchit/Desktop/app/Selfie-dataset/images/925848_616390631776513_1897022065_a.jpg
14964,4.409,/home/sanchit/Desktop/app/Selfie-dataset/images/10246109_1456943887875254_1505122754_a.jpg
10698,4.148,/home/sanchit/Desktop/app/Selfie-dataset/images/10175291_1499517620271133_1344714222_a.jpg
5,1.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/312_ASUS-ZENFONE-LIVE-ZB501KL_F.jpg
35502,4.123,/home/sanchit/Desktop/app/Selfie-dataset/images/1530884_302365229916075_203693694_a.jpg
2384,3.103,/home/sanchit/Desktop/app/Selfie-dataset/images/10009362_1409732365958175_2040108740_a.jpg
350,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG_20191220_160258.jpg
29138,4.943,/home/sanchit/Desktop/app/Selfie-dataset/images/1388940_296073753890488_1372447820_a.jpg
15819,4.855,/home/sanchit/Desktop/app/Selfie-dataset/images/10246179_635485796531151_1782656447_a.jpg
40526,4.693,/home/sanchit/Desktop/app/Selfie-dataset/images/925229_226494900877738_1727166263_a.jpg
744,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00045242.jpg
4231,5.604,/home/sanchit/Desktop/app/Selfie-dataset/images/10011359_638988992836892_934298800_a.jpg
32619,4.69,/home/sanchit/Desktop/app/Selfie-dataset/images/1516559_224036944458226_1722757542_a.jpg
34530,3.427,/home/sanchit/Desktop/app/Selfie-dataset/images/1527763_1402332160040073_1353154958_a.jpg
18269,3.219,/home/sanchit/Desktop/app/Selfie-dataset/images/10251436_751392061548041_584018831_a.jpg
42185,5.006,/home/sanchit/Desktop/app/Selfie-dataset/images/926416_1385601311679037_1776127164_a.jpg
28972,5.296,/home/sanchit/Desktop/app/Selfie-dataset/images/1388798_263622393820587_1221665450_a.jpg
6935,5.546,/home/sanchit/Desktop/app/Selfie-dataset/images/10013142_1451129958458021_732023956_a.jpg
529,3.919,/home/sanchit/Desktop/app/Selfie-dataset/images/10005201_492494667523884_2116011671_a.jpg
38611,4.728,/home/sanchit/Desktop/app/Selfie-dataset/images/1941146_454374028027297_1128073701_a.jpg
20137,4.888,/home/sanchit/Desktop/app/Selfie-dataset/images/10254058_817893204905369_73619047_a.jpg
17751,5.278,/home/sanchit/Desktop/app/Selfie-dataset/images/10249182_313373945478098_453011148_a.jpg
37725,4.552,/home/sanchit/Desktop/app/Selfie-dataset/images/1799696_779441635419082_1619879231_a.jpg
195,3.552,/home/sanchit/Desktop/app/Selfie-dataset/images/10004201_583532545078612_596100422_a.jpg
14304,5.6,/home/sanchit/Desktop/app/Selfie-dataset/images/10246060_564222323685021_129276326_a.jpg
286,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/1_XIAOMI-PROCOFONE-F1_F.jpg
38379,5.169,/home/sanchit/Desktop/app/Selfie-dataset/images/1941024_547217368724984_2058382323_a.jpg
37994,5.44,/home/sanchit/Desktop/app/Selfie-dataset/images/1921928_625416740886479_343099113_a.jpg
790,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00100690.jpg
2712,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00046295.jpg
38412,4.729,/home/sanchit/Desktop/app/Selfie-dataset/images/1941047_627892100621412_322491375_a.jpg
660,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00023082.jpg
9107,5.049,/home/sanchit/Desktop/app/Selfie-dataset/images/10175156_281023305400189_470115452_a.jpg
17747,5.209,/home/sanchit/Desktop/app/Selfie-dataset/images/10249182_1421798488073236_1042757216_a.jpg
3713,3.694,/home/sanchit/Desktop/app/Selfie-dataset/images/10011269_741881995852411_1357636041_a.jpg
23011,5.778,/home/sanchit/Desktop/app/Selfie-dataset/images/10261029_298849313604595_1948606854_a.jpg
455,3,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20200406-WA0017.jpg
9025,5.151,/home/sanchit/Desktop/app/Selfie-dataset/images/10175147_877659422261228_1108366380_a.jpg
19725,4.658,/home/sanchit/Desktop/app/Selfie-dataset/images/10251548_124485447752009_908437717_a.jpg
35526,5.166,/home/sanchit/Desktop/app/Selfie-dataset/images/1530888_1478179509066588_1875328015_a.jpg
31499,3.346,/home/sanchit/Desktop/app/Selfie-dataset/images/1515931_1443084889269590_1675954878_a.jpg
34036,5.008,/home/sanchit/Desktop/app/Selfie-dataset/images/1527609_486244218144334_32463863_a.jpg
1774,5.336,/home/sanchit/Desktop/app/Selfie-dataset/images/10009155_1412357622361703_1595518019_a.jpg
32607,4.503,/home/sanchit/Desktop/app/Selfie-dataset/images/1516551_768841533126387_290673634_a.jpg
1076,7,/home/sanchit/Desktop/app/menWomen/men/00000177.jpg
578,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00012330.jpg
27750,3.922,/home/sanchit/Desktop/app/Selfie-dataset/images/1172099_556844934413264_89943615_a.jpg
11379,5.47,/home/sanchit/Desktop/app/Selfie-dataset/images/10175344_1423329781254183_1753786861_a.jpg
14361,3.631,/home/sanchit/Desktop/app/Selfie-dataset/images/10246065_1478707259011767_423643759_a.jpg
185,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/43_HONOR-8X_F.jpg
2696,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00063480.jpg
45413,5.223,/home/sanchit/Desktop/app/Selfie-dataset/images/928491_548230365296703_1372484818_a.jpg
2020,4.886,/home/sanchit/Desktop/app/Selfie-dataset/images/10009226_1481553678723112_854033137_a.jpg
139,2.566,/home/sanchit/Desktop/app/Selfie-dataset/images/10004140_807301522633168_1839795807_a.jpg
34823,4.235,/home/sanchit/Desktop/app/Selfie-dataset/images/1530679_260474197458550_712702537_a.jpg
35864,5.142,/home/sanchit/Desktop/app/Selfie-dataset/images/1538512_269111036593061_2027598724_a.jpg
21181,5.238,/home/sanchit/Desktop/app/Selfie-dataset/images/10254165_303495779803612_503352574_a.jpg
27060,5.328,/home/sanchit/Desktop/app/Selfie-dataset/images/1171925_623543151055992_448439810_a.jpg
8895,5.027,/home/sanchit/Desktop/app/Selfie-dataset/images/10175137_1492682137621782_778017506_a.jpg
26972,3.919,/home/sanchit/Desktop/app/Selfie-dataset/images/1171776_757617497615828_1378582230_a.jpg
15981,3.965,/home/sanchit/Desktop/app/Selfie-dataset/images/10246192_1488001738079882_313619791_a.jpg
31557,3.643,/home/sanchit/Desktop/app/Selfie-dataset/images/1515943_606303186114579_463047962_a.jpg
1685,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00065990.jpg
37912,3.422,/home/sanchit/Desktop/app/Selfie-dataset/images/1889226_704400426268108_1303415282_a.jpg
16522,4.712,/home/sanchit/Desktop/app/Selfie-dataset/images/10249088_735951973112082_1011359924_a.jpg
8516,4.129,/home/sanchit/Desktop/app/Selfie-dataset/images/10175106_514488961996903_1654231745_a.jpg
28665,3.526,/home/sanchit/Desktop/app/Selfie-dataset/images/1209565_735253466509450_1816320753_a.jpg
2978,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00101476.jpg
7211,3.629,/home/sanchit/Desktop/app/Selfie-dataset/images/10013177_707550525954558_1349940667_a.jpg
12694,3.706,/home/sanchit/Desktop/app/Selfie-dataset/images/10245933_450928665037544_1287074072_a.jpg
21696,3.521,/home/sanchit/Desktop/app/Selfie-dataset/images/10254220_773051752707226_1074361709_a.jpg
7460,4.779,/home/sanchit/Desktop/app/Selfie-dataset/images/10013218_232519400270809_333892727_a.jpg
1070,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00029173.jpg
38857,5.292,/home/sanchit/Desktop/app/Selfie-dataset/images/1941295_1484802121734352_1759211509_a.jpg
11006,3.814,/home/sanchit/Desktop/app/Selfie-dataset/images/10175312_1467332116830016_1414446870_a.jpg
360,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20210219-WA0035.jpg
34802,3.488,/home/sanchit/Desktop/app/Selfie-dataset/images/1530671_1410360915901702_690300428_a.jpg
37429,3.975,/home/sanchit/Desktop/app/Selfie-dataset/images/1742384_238720912982632_1561936420_a.jpg
17233,5.088,/home/sanchit/Desktop/app/Selfie-dataset/images/10249143_1411427855788269_75952352_a.jpg
11968,3.384,/home/sanchit/Desktop/app/Selfie-dataset/images/10175389_377488225723082_1380202272_a.jpg
23077,3.587,/home/sanchit/Desktop/app/Selfie-dataset/images/10261041_616381645111402_1725806580_a.jpg
2726,4.945,/home/sanchit/Desktop/app/Selfie-dataset/images/10009831_247108408807155_1765382615_a.jpg
17983,3.808,/home/sanchit/Desktop/app/Selfie-dataset/images/10251415_1400428980232728_587265511_a.jpg
11868,4.867,/home/sanchit/Desktop/app/Selfie-dataset/images/10175381_744991155535274_1565598903_a.jpg
19810,3.894,/home/sanchit/Desktop/app/Selfie-dataset/images/10251554_1474328882784924_226846048_a.jpg
11234,5.119,/home/sanchit/Desktop/app/Selfie-dataset/images/10175331_354595741345703_707899903_a.jpg
43234,3.276,/home/sanchit/Desktop/app/Selfie-dataset/images/927025_1376025069346461_1544178353_a.jpg
518,3.665,/home/sanchit/Desktop/app/Selfie-dataset/images/10005201_1425762351008902_1850003890_a.jpg
1301,6,/home/sanchit/Desktop/app/menWomen/men/00001098.jpg
34976,5.203,/home/sanchit/Desktop/app/Selfie-dataset/images/1530749_1392186724336985_1551701798_a.jpg
40840,4.878,/home/sanchit/Desktop/app/Selfie-dataset/images/925447_681626615209600_674519621_a.jpg
340,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00039857.jpg
6764,5.224,/home/sanchit/Desktop/app/Selfie-dataset/images/10013118_701328573239048_1893673267_a.jpg
34052,4.709,/home/sanchit/Desktop/app/Selfie-dataset/images/1527621_1465180800381776_1877478319_a.jpg
22111,5.164,/home/sanchit/Desktop/app/Selfie-dataset/images/10254261_620380978036019_1376805004_a.jpg
807,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00039838.jpg
624,7,/home/sanchit/Desktop/app/menWomen/men/00000891.jpg
18633,4.611,/home/sanchit/Desktop/app/Selfie-dataset/images/10251466_1438811229691290_2130695374_a.jpg
526,7,/home/sanchit/Desktop/app/menWomen/men/00000319.jpg
16620,5.206,/home/sanchit/Desktop/app/Selfie-dataset/images/10249096_763216010358159_306220743_a.jpg
10907,5.064,/home/sanchit/Desktop/app/Selfie-dataset/images/10175305_533194536791579_457655353_a.jpg
33579,5.037,/home/sanchit/Desktop/app/Selfie-dataset/images/1516965_550617768389109_1437510282_a.jpg
45667,3.776,/home/sanchit/Desktop/app/Selfie-dataset/images/928509_228433650698789_884782964_a.jpg
17960,3.997,/home/sanchit/Desktop/app/Selfie-dataset/images/10251412_225140077679899_773701100_a.jpg
682,1,/home/sanchit/Desktop/app/manual_dataset/1/Screenshot_2020-11-03-22-01-50-234_com.whatsapp.jpg
7542,4.095,/home/sanchit/Desktop/app/Selfie-dataset/images/10013230_652946834752426_1756229958_a.jpg
15604,3.853,/home/sanchit/Desktop/app/Selfie-dataset/images/10246160_501111946677683_751360007_a.jpg
